9	Q0	398	242	6.687181	STANDARD
9	Q0	983	243	6.3403263	STANDARD
9	Q0	5	244	6.3223457	STANDARD
9	Q0	303	245	6.2550426	STANDARD
9	Q0	270	246	6.147768	STANDARD
9	Q0	585	247	5.9315324	STANDARD
9	Q0	101	248	5.860262	STANDARD
9	Q0	549	249	5.8432217	STANDARD
9	Q0	560	250	5.7639036	STANDARD
9	Q0	550	251	5.6998262	STANDARD
9	Q0	1264	252	5.6687183	STANDARD
9	Q0	221	253	5.601505	STANDARD
9	Q0	623	254	5.5768495	STANDARD
9	Q0	554	255	5.5488453	STANDARD
9	Q0	959	256	5.528061	STANDARD
9	Q0	784	257	5.4969244	STANDARD
9	Q0	21	258	5.4483156	STANDARD
9	Q0	846	259	5.44295	STANDARD
9	Q0	1213	260	5.4416385	STANDARD
9	Q0	839	261	5.42463	STANDARD
9	Q0	754	262	5.3606086	STANDARD
9	Q0	55	263	5.3584056	STANDARD
9	Q0	37	264	5.298019	STANDARD
9	Q0	1258	265	5.287919	STANDARD
9	Q0	120	266	5.197548	STANDARD
9	Q0	295	267	5.173243	STANDARD
9	Q0	102	268	5.170471	STANDARD
9	Q0	1147	269	5.1669703	STANDARD
10	Q0	302	270	15.927089	STANDARD
10	Q0	493	271	13.272512	STANDARD
10	Q0	1143	272	13.19825	STANDARD
10	Q0	949	273	11.548231	STANDARD
10	Q0	691	274	11.337049	STANDARD
10	Q0	1214	275	10.4867735	STANDARD
10	Q0	1286	276	9.667126	STANDARD
10	Q0	616	277	9.542724	STANDARD
10	Q0	1274	278	9.007511	STANDARD
10	Q0	1319	279	8.914994	STANDARD
10	Q0	1199	280	8.908798	STANDARD
10	Q0	332	281	8.861323	STANDARD
10	Q0	524	282	8.738849	STANDARD
10	Q0	405	283	8.667971	STANDARD
10	Q0	1150	284	8.5816345	STANDARD
10	Q0	583	285	8.412368	STANDARD
10	Q0	110	286	8.242819	STANDARD
10	Q0	617	287	7.414909	STANDARD
10	Q0	1312	288	7.330208	STANDARD
10	Q0	1077	289	7.30661	STANDARD
10	Q0	1098	290	7.144039	STANDARD
10	Q0	621	291	7.032241	STANDARD
10	Q0	185	292	6.9332933	STANDARD
10	Q0	1010	293	6.89114	STANDARD
10	Q0	1009	294	6.571262	STANDARD
10	Q0	1180	295	6.3411536	STANDARD
10	Q0	183	296	6.309139	STANDARD
10	Q0	649	297	6.1993346	STANDARD
10	Q0	329	298	6.1830816	STANDARD
10	Q0	436	299	6.1498117	STANDARD
11	Q0	495	300	22.09439	STANDARD
11	Q0	1327	301	11.2191	STANDARD
11	Q0	654	302	10.9337	STANDARD
11	Q0	262	303	9.794257	STANDARD
11	Q0	28	304	9.777786	STANDARD
11	Q0	160	305	9.05105	STANDARD
11	Q0	570	306	8.941093	STANDARD
11	Q0	738	307	8.836599	STANDARD
11	Q0	472	308	8.786948	STANDARD
11	Q0	1238	309	8.765326	STANDARD
11	Q0	1186	310	8.762713	STANDARD
11	Q0	304	311	8.721828	STANDARD
11	Q0	540	312	8.628248	STANDARD
11	Q0	777	313	8.48966	STANDARD
11	Q0	305	314	8.384175	STANDARD
11	Q0	1375	315	8.347814	STANDARD
11	Q0	11	316	8.084681	STANDARD
11	Q0	556	317	8.083063	STANDARD
11	Q0	72	318	7.8445926	STANDARD
11	Q0	27	319	7.6946726	STANDARD
11	Q0	745	320	7.639653	STANDARD
11	Q0	1252	321	7.5850344	STANDARD
11	Q0	20	322	7.554981	STANDARD
11	Q0	349	323	7.432043	STANDARD
11	Q0	1248	324	7.4260736	STANDARD
11	Q0	1156	325	7.0863266	STANDARD
11	Q0	1389	326	6.757393	STANDARD
11	Q0	467	327	6.6301303	STANDARD
11	Q0	93	328	6.6001163	STANDARD
11	Q0	164	329	6.5377045	STANDARD
12	Q0	624	330	21.017895	STANDARD
12	Q0	966	331	10.277665	STANDARD
12	Q0	1221	332	8.747796	STANDARD
12	Q0	650	333	8.4368305	STANDARD
12	Q0	941	334	8.191967	STANDARD
12	Q0	1164	335	7.7201962	STANDARD
12	Q0	939	336	7.254703	STANDARD
12	Q0	590	337	7.1644363	STANDARD
12	Q0	245	338	7.106014	STANDARD
12	Q0	34	339	6.887999	STANDARD
12	Q0	506	340	6.8748865	STANDARD
12	Q0	1165	341	6.8207607	STANDARD
12	Q0	1222	342	6.802497	STANDARD
12	Q0	270	343	6.7831225	STANDARD
12	Q0	749	344	6.75079	STANDARD
12	Q0	1223	345	6.5793967	STANDARD
12	Q0	1334	346	6.5601482	STANDARD
12	Q0	33	347	6.497629	STANDARD
12	Q0	704	348	6.478653	STANDARD
12	Q0	652	349	6.3431044	STANDARD
12	Q0	1289	350	6.307732	STANDARD
12	Q0	1094	351	6.217882	STANDARD
12	Q0	543	352	6.2087455	STANDARD
12	Q0	86	353	6.1656737	STANDARD
12	Q0	649	354	6.1052303	STANDARD
12	Q0	917	355	5.9875317	STANDARD
12	Q0	329	356	5.848728	STANDARD
12	Q0	1209	357	5.8372126	STANDARD
12	Q0	1342	358	5.793158	STANDARD
12	Q0	798	359	5.7910676	STANDARD
13	Q0	496	360	18.70118	STANDARD
13	Q0	313	361	9.299442	STANDARD
13	Q0	903	362	8.152905	STANDARD
13	Q0	643	363	6.7573338	STANDARD
13	Q0	199	364	6.7563667	STANDARD
13	Q0	440	365	5.9764843	STANDARD
13	Q0	1242	366	5.6040115	STANDARD
13	Q0	520	367	5.5949397	STANDARD
13	Q0	507	368	5.24496	STANDARD
13	Q0	1056	369	4.777564	STANDARD
13	Q0	837	370	4.744945	STANDARD
13	Q0	797	371	4.568699	STANDARD
13	Q0	468	372	4.466445	STANDARD
13	Q0	503	373	4.466445	STANDARD
13	Q0	879	374	4.354643	STANDARD
13	Q0	1288	375	4.281394	STANDARD
13	Q0	132	376	4.208789	STANDARD
13	Q0	780	377	4.206681	STANDARD
13	Q0	38	378	4.148168	STANDARD
13	Q0	1290	379	4.0815535	STANDARD
13	Q0	469	380	4.0552936	STANDARD
13	Q0	526	381	4.0375304	STANDARD
13	Q0	880	382	3.981232	STANDARD
13	Q0	580	383	3.936383	STANDARD
13	Q0	335	384	3.9053695	STANDARD
13	Q0	801	385	3.85336	STANDARD
13	Q0	404	386	3.7906928	STANDARD
13	Q0	118	387	3.6938639	STANDARD
13	Q0	467	388	3.6818216	STANDARD
13	Q0	521	389	3.6310012	STANDARD
14	Q0	64	390	12.423307	STANDARD
14	Q0	170	391	10.857593	STANDARD
14	Q0	798	392	10.166395	STANDARD
14	Q0	335	393	9.928297	STANDARD
14	Q0	1364	394	9.927065	STANDARD
14	Q0	132	395	9.91813	STANDARD
14	Q0	345	396	9.824532	STANDARD
14	Q0	256	397	9.571607	STANDARD
14	Q0	291	398	9.48846	STANDARD
14	Q0	265	399	9.049505	STANDARD
14	Q0	65	400	8.340079	STANDARD
14	Q0	569	401	8.139889	STANDARD
14	Q0	190	402	7.8250265	STANDARD
14	Q0	903	403	7.5384264	STANDARD
14	Q0	402	404	7.5326777	STANDARD
14	Q0	403	405	6.786484	STANDARD
14	Q0	568	406	6.657879	STANDARD
14	Q0	1327	407	6.5811453	STANDARD
14	Q0	334	408	6.51616	STANDARD
14	Q0	1389	409	6.369779	STANDARD
14	Q0	296	410	6.2025733	STANDARD
14	Q0	178	411	6.100377	STANDARD
14	Q0	1156	412	6.0408792	STANDARD
14	Q0	411	413	6.020644	STANDARD
14	Q0	806	414	5.9988537	STANDARD
14	Q0	805	415	5.9702377	STANDARD
14	Q0	1157	416	5.8946753	STANDARD
14	Q0	137	417	5.8234253	STANDARD
14	Q0	263	418	5.7654195	STANDARD
14	Q0	1312	419	5.7584376	STANDARD
15	Q0	82	420	10.38603	STANDARD
15	Q0	553	421	10.146535	STANDARD
15	Q0	1098	422	9.535187	STANDARD
15	Q0	462	423	9.18	STANDARD
15	Q0	1096	424	8.73485	STANDARD
15	Q0	463	425	8.331217	STANDARD
15	Q0	1340	426	7.419209	STANDARD
15	Q0	1025	427	6.088299	STANDARD
15	Q0	1099	428	5.9452224	STANDARD
15	Q0	542	429	5.208933	STANDARD
15	Q0	1043	430	5.199147	STANDARD
15	Q0	1065	431	5.159228	STANDARD
15	Q0	817	432	4.920357	STANDARD
15	Q0	1097	433	4.893128	STANDARD
15	Q0	761	434	4.796851	STANDARD
15	Q0	1024	435	4.6464405	STANDARD
15	Q0	1127	436	4.6464405	STANDARD
15	Q0	866	437	4.6105576	STANDARD
15	Q0	1027	438	4.570836	STANDARD
15	Q0	405	439	4.508171	STANDARD
15	Q0	1117	440	4.4381933	STANDARD
15	Q0	982	441	4.4326773	STANDARD
15	Q0	981	442	4.3925343	STANDARD
15	Q0	1279	443	4.3567553	STANDARD
15	Q0	890	444	4.308501	STANDARD
15	Q0	108	445	4.222896	STANDARD
15	Q0	949	446	3.9793487	STANDARD
15	Q0	1100	447	3.9754484	STANDARD
15	Q0	1015	448	3.8780503	STANDARD
15	Q0	762	449	3.8648663	STANDARD
16	Q0	498	450	17.450203	STANDARD
16	Q0	106	451	16.986387	STANDARD
16	Q0	231	452	11.631229	STANDARD
16	Q0	494	453	10.028801	STANDARD
16	Q0	1255	454	9.8262825	STANDARD
16	Q0	248	455	9.484284	STANDARD
16	Q0	1112	456	9.054748	STANDARD
16	Q0	1301	457	8.973343	STANDARD
16	Q0	259	458	8.55816	STANDARD
16	Q0	279	459	8.490197	STANDARD
16	Q0	927	460	8.461467	STANDARD
16	Q0	1259	461	8.459776	STANDARD
16	Q0	410	462	8.35158	STANDARD
16	Q0	360	463	8.183339	STANDARD
16	Q0	849	464	8.031169	STANDARD
16	Q0	326	465	7.8633246	STANDARD
16	Q0	192	466	7.8370523	STANDARD
16	Q0	336	467	7.745672	STANDARD
16	Q0	1043	468	7.6193933	STANDARD
16	Q0	553	469	7.2272387	STANDARD
16	Q0	528	470	7.056667	STANDARD
16	Q0	802	471	7.014051	STANDARD
16	Q0	124	472	6.9760566	STANDARD
16	Q0	266	473	6.8037643	STANDARD
16	Q0	1328	474	6.774306	STANDARD
16	Q0	154	475	6.6256795	STANDARD
16	Q0	609	476	6.6014786	STANDARD
16	Q0	161	477	6.6006846	STANDARD
16	Q0	922	478	6.5696883	STANDARD
16	Q0	233	479	6.5540795	STANDARD
17	Q0	700	480	18.276014	STANDARD
17	Q0	1281	481	17.000479	STANDARD
17	Q0	106	482	16.986387	STANDARD
17	Q0	609	483	13.352356	STANDARD
17	Q0	1301	484	13.091811	STANDARD
17	Q0	1235	485	12.129951	STANDARD
17	Q0	527	486	12.054947	STANDARD
17	Q0	336	487	11.977217	STANDARD
17	Q0	8	488	11.88737	STANDARD
17	Q0	1108	489	11.872771	STANDARD
17	Q0	1195	490	11.822962	STANDARD
17	Q0	264	491	11.776468	STANDARD
17	Q0	498	492	11.67573	STANDARD
17	Q0	987	493	11.589983	STANDARD
17	Q0	362	494	11.462818	STANDARD
17	Q0	714	495	11.3618355	STANDARD
17	Q0	933	496	11.35726	STANDARD
17	Q0	750	497	11.284142	STANDARD
17	Q0	660	498	11.2003	STANDARD
17	Q0	775	499	10.849027	STANDARD
17	Q0	1224	500	10.797984	STANDARD
17	Q0	404	501	10.761638	STANDARD
17	Q0	15	502	10.69062	STANDARD
17	Q0	1368	503	10.640764	STANDARD
17	Q0	1184	504	10.592151	STANDARD
17	Q0	131	505	10.57452	STANDARD
17	Q0	368	506	10.504789	STANDARD
17	Q0	652	507	10.441333	STANDARD
17	Q0	1105	508	10.416719	STANDARD
17	Q0	641	509	9.895735	STANDARD
18	Q0	248	510	14.7549925	STANDARD
18	Q0	57	511	12.674374	STANDARD
18	Q0	197	512	12.496218	STANDARD
18	Q0	56	513	12.436947	STANDARD
18	Q0	492	514	11.670331	STANDARD
18	Q0	927	515	10.373599	STANDARD
18	Q0	498	516	10.373239	STANDARD
18	Q0	124	517	10.22463	STANDARD
18	Q0	354	518	9.734386	STANDARD
18	Q0	688	519	9.566427	STANDARD
18	Q0	69	520	9.561409	STANDARD
18	Q0	234	521	9.491602	STANDARD
18	Q0	232	522	9.471373	STANDARD
18	Q0	58	523	9.200913	STANDARD
18	Q0	196	524	9.084541	STANDARD
18	Q0	360	525	9.07242	STANDARD
18	Q0	154	526	9.007187	STANDARD
18	Q0	1307	527	8.962874	STANDARD
18	Q0	1352	528	8.951434	STANDARD
18	Q0	421	529	8.620591	STANDARD
18	Q0	907	530	8.602972	STANDARD
18	Q0	19	531	8.552633	STANDARD
18	Q0	469	532	8.386619	STANDARD
18	Q0	48	533	8.027342	STANDARD
18	Q0	567	534	7.979764	STANDARD
18	Q0	231	535	7.9726515	STANDARD
18	Q0	801	536	7.9631314	STANDARD
18	Q0	106	537	7.9592113	STANDARD
18	Q0	122	538	7.907977	STANDARD
18	Q0	717	539	7.8079333	STANDARD
19	Q0	82	540	10.049023	STANDARD
19	Q0	1219	541	9.898133	STANDARD
19	Q0	1217	542	9.516485	STANDARD
19	Q0	1242	543	9.270213	STANDARD
19	Q0	274	544	9.14091	STANDARD
19	Q0	1379	545	9.038701	STANDARD
19	Q0	713	546	8.975982	STANDARD
19	Q0	172	547	8.146078	STANDARD
19	Q0	1391	548	7.91416	STANDARD
19	Q0	1346	549	7.873735	STANDARD
19	Q0	164	550	7.8289986	STANDARD
19	Q0	353	551	7.5530663	STANDARD
19	Q0	714	552	7.533039	STANDARD
19	Q0	482	553	7.328964	STANDARD
19	Q0	286	554	6.640974	STANDARD
19	Q0	555	555	6.5640693	STANDARD
19	Q0	434	556	6.4785633	STANDARD
19	Q0	1009	557	6.4093075	STANDARD
19	Q0	1000	558	6.3150864	STANDARD
19	Q0	1279	559	6.2966876	STANDARD
19	Q0	706	560	6.235358	STANDARD
19	Q0	1291	561	6.1578	STANDARD
19	Q0	1347	562	6.045743	STANDARD
19	Q0	554	563	5.916546	STANDARD
19	Q0	44	564	5.8833303	STANDARD
19	Q0	78	565	5.88107	STANDARD
19	Q0	982	566	5.830224	STANDARD
19	Q0	66	567	5.826925	STANDARD
19	Q0	586	568	5.7865415	STANDARD
19	Q0	140	569	5.7572203	STANDARD
20	Q0	500	570	26.04987	STANDARD
20	Q0	88	571	17.167208	STANDARD
20	Q0	268	572	17.101719	STANDARD
20	Q0	270	573	13.675239	STANDARD
20	Q0	87	574	13.615121	STANDARD
20	Q0	450	575	10.009982	STANDARD
20	Q0	267	576	9.065816	STANDARD
20	Q0	396	577	9.0623045	STANDARD
20	Q0	269	578	8.964301	STANDARD
20	Q0	407	579	8.6203575	STANDARD
20	Q0	963	580	8.022624	STANDARD
20	Q0	584	581	7.986903	STANDARD
20	Q0	408	582	7.8257	STANDARD
20	Q0	1273	583	7.806393	STANDARD
20	Q0	190	584	7.804251	STANDARD
20	Q0	1106	585	7.7760434	STANDARD
20	Q0	1371	586	7.773066	STANDARD
20	Q0	1222	587	7.7290697	STANDARD
20	Q0	1194	588	7.7098207	STANDARD
20	Q0	416	589	7.6960707	STANDARD
20	Q0	902	590	7.52528	STANDARD
20	Q0	912	591	7.5206976	STANDARD
20	Q0	120	592	7.487903	STANDARD
20	Q0	550	593	7.322399	STANDARD
20	Q0	970	594	7.285085	STANDARD
20	Q0	104	595	7.149191	STANDARD
20	Q0	607	596	7.099931	STANDARD
20	Q0	37	597	6.860179	STANDARD
20	Q0	696	598	6.848118	STANDARD
20	Q0	636	599	6.819705	STANDARD
21	Q0	502	600	17.511435	STANDARD
21	Q0	68	601	11.883845	STANDARD
21	Q0	413	602	8.952774	STANDARD
21	Q0	460	603	8.926142	STANDARD
21	Q0	686	604	8.406562	STANDARD
21	Q0	302	605	8.246091	STANDARD
21	Q0	16	606	8.118043	STANDARD
21	Q0	883	607	8.031465	STANDARD
21	Q0	1303	608	7.780628	STANDARD
21	Q0	376	609	7.727749	STANDARD
21	Q0	204	610	7.487715	STANDARD
21	Q0	552	611	7.4292417	STANDARD
21	Q0	205	612	7.425887	STANDARD
21	Q0	271	613	7.411068	STANDARD
21	Q0	193	614	7.3999166	STANDARD
21	Q0	961	615	7.2876267	STANDARD
21	Q0	309	616	7.27359	STANDARD
21	Q0	421	617	7.1291246	STANDARD
21	Q0	96	618	6.908491	STANDARD
21	Q0	1051	619	6.8988256	STANDARD
21	Q0	663	620	6.821624	STANDARD
21	Q0	377	621	6.8132954	STANDARD
21	Q0	441	622	6.765801	STANDARD
21	Q0	1156	623	6.712786	STANDARD
21	Q0	17	624	6.6089625	STANDARD
21	Q0	508	625	6.490453	STANDARD
21	Q0	1237	626	6.361791	STANDARD
21	Q0	1385	627	6.2958508	STANDARD
21	Q0	947	628	6.2397213	STANDARD
21	Q0	932	629	5.997981	STANDARD
22	Q0	125	630	13.925641	STANDARD
22	Q0	140	631	11.13064	STANDARD
22	Q0	413	632	11.040609	STANDARD
22	Q0	560	633	10.477905	STANDARD
22	Q0	165	634	10.397815	STANDARD
22	Q0	1212	635	9.932998	STANDARD
22	Q0	254	636	9.615274	STANDARD
22	Q0	9	637	8.911357	STANDARD
22	Q0	346	638	8.852056	STANDARD
22	Q0	861	639	8.848249	STANDARD
22	Q0	872	640	8.52842	STANDARD
22	Q0	348	641	8.254198	STANDARD
22	Q0	153	642	8.204623	STANDARD
22	Q0	786	643	8.170028	STANDARD
22	Q0	260	644	8.138088	STANDARD
22	Q0	493	645	7.9928403	STANDARD
22	Q0	16	646	7.9813156	STANDARD
22	Q0	145	647	7.821549	STANDARD
22	Q0	980	648	7.7326393	STANDARD
22	Q0	66	649	7.6975546	STANDARD
